Aries-Journal for the Study of Western Esotericism;Aries
Artificial Satellites-Journal of Planetary Geodesy;Artif. Satell.
Australian Journal of Competition and Consumer Law;Aust. J. Competit. Consum. Law
Beytulhikme-An International Journal of Philosophy;Beytulhikme
Bulletin of Mathematical Analysis and Applications;Bull. Math. Anal. Appl.
Cailiao Gongcheng-Journal of Materials Engineering;Cailiao Gongcheng
Cambridge Journal of Postcolonial Literary Inquiry;Camb. J. Postcolonial Lit. Inq.
Canadian Ethnic Studies-Etudes Ethniques au Canada;Can. Ethn. Stud.
Cauriensia-Revista Anual de Ciencias Eclesiasticas;Cauriensia
China Quarterly of International Strategic Studies;China Q. Int. Strateg. Stud.
Chinese Journal of Urban and Environmental Studies;Chin. J. Urban Env. Stud.
Chuzhdoezikovo Obuchenie-Foreign Language Teaching;Chuzhdoezikovo Obuc.
Community College Journal of Research and Practice;Community Coll. J. Res. Pract.
Couple and Family Psychology-Research and Practice;Couple Fam. Psychol.
EQA-International Journal of Environmental Quality;EQA-Int. J. Environ. Qual.
ESTRENO-CUADERNOS DEL TEATRO ESPANOL CONTEMPORANEO;Estreno-Cuad. Teatro Esp. Contemp.
Egyptian Journal of Radiology and Nuclear Medicine;Egypt. J. Radiol. Nucl. Med.
Electronic Journal of Applied Statistical Analysis;Electron. J. Appl. Stat. Anal.
Endocrinology Diabetes and Metabolism Case Reports;Endocrinol. Diabetes Metab. Case Rep.
Espacio Tiempo y Forma Serie VII-Historia del Arte;Espacio Tiempo Forma Ser. VII-Hist. Arte
Espacio Tiempo y Forma-Serie III-Historia Medieval;ESPACIO TIEMPO FORMA-SER. III-HIST. MEDIEV.
European Annals of Allergy and Clinical Immunology;Eur. Ann. Allergy Clin. Immunol.
European Journal of Cultural Management and Policy;Eur. J. Cult. Manag. Pol.
FUNCTIONES ET APPROXIMATIO COMMENTARII MATHEMATICI;Funct. Approx. Comment. Math.
Fashion Theory-The Journal of Dress Body & Culture;Fash. Theory
Fornvannen-Journal of Swedish Antiquarian Research;Fornvannen
Fotocinema-Revista Cientifica de Cine y Fotografia;Fotocinema
INTERNATIONAL JOURNAL OF RISK & SAFETY IN MEDICINE;Int. J. Risk Saf. Med.
India Quarterly-A Journal of International Affairs;India Q.
International Journal of Analysis and Applications;Int. J. Anal. Appl.
International Journal of Computer Games Technology;Int. J. Comput. Games Technol.
International Journal of Criminal Justice Sciences;Int. J. Crim. Justice Sci.
International Journal of Cross Cultural Management;Int. J. Cross Cult. Manag.
International Journal of Disclosure and Governance;Int. J. Discl. Gov.
International Journal of Entrepreneurial Venturing;Int. J. Entrep. Ventur.
International Journal of Happiness and Development;Int. J. Happiness Dev.
International Journal of Integrative Psychotherapy;Int. J. Integr. Psychother.
International Journal of Media & Cultural Politics;Int. J. Media Cult. Polit.
International Journal of Next-Generation Computing;Int. J. Next-Gener. Comput.
International Journal of Organizational Leadership;Int. J. Organ. Leadersh.
International Journal of Renewable Energy Research;Int. J. Renew. Energy. Res.
International Journal of Sport Policy and Politics;Int. J. Sport Policy Polit.
International Journal of the Economics of Business;nt. J. Econ. Bus.
International Journal on Minority and Group Rights;Int. J. Minor. Group Rights
International Studies in the Philosophy of Science;Int. Stud. Philos. Sci.
J19-The Journal of Nineteenth-Century Americanists;J19-J. NINET.-CENTURY AM.
JIMS8M-The Journal of Indian Management & Strategy;JIMS8M-J. Indian Manag. Strategy
JOURNAL OF FLOW VISUALIZATION AND IMAGE PROCESSING;J. Flow Vis. Image Process.
JOURNAL OF THE AMERICAN INSTITUTE FOR CONSERVATION;J. Am. Inst. Conserv.
JOURNAL OF THE MIDWEST MODERN LANGUAGE ASSOCIATION;J. Midwest Mod. Lang. Assoc.
JOURNAL OF THE SOCIETY OF ARCHITECTURAL HISTORIANS;J. Soc. Archit. Hist.
Journal for the Study of Education and Development;J. Stud. Educ. Develop.
Journal of Advanced Veterinary and Animal Research;J. Adv. Vet. Anim. Res.
Journal of Applied Economics and Business Research;J. Appl. Econ. Bus. Res.
Journal of Contemporary Water Research & Education;J. Contemp. Wat. Res. Educ.
Journal of Dermatology & Dermatologic Surgery-JDDS;J. Dermatol. Dermatol. Surg.-JDDS
Journal of Electrochemical Science and Engineering;J. Electrochem. Sci. Eng.
Journal of Endometriosis and Pelvic Pain Disorders;J. Endometr. Pelvic Pain Disord.
Journal of Environmental Accounting and Management;J. Environ. Account. Manag.
Journal of Information and Organizational Sciences;J. Inf. Organ. Sci.
Journal of International Migration and Integration;J. Int. Migr. Integr.
Journal of International and Comparative Education;J. Int. Comp. Educ.
Journal of Optoelectronic and Biomedical Materials;J. Optoelectron. Biomed. Mater.
Journal of Pharmaceutical Health Care and Sciences;J. PHARM. HEALTH CARE SCI.
Journal of Pharmaceutical Health Services Research;J. Pharm. Health Serv. Res.
Journal of Physical Education Recreation and Dance;J. Phys. Educ. Recreat. Dance
Journal of Property Planning and Environmental Law;J. Prop. Plan. Env. Law
Journal of Robotics Networking and Artificial Life;J. Robot Netw. Artif. Life
Journal of the Australasian College of Road Safety;J. Australas. Coll. Road Saf.
Kwartalnik Historii Zydow-Jewish History Quarterly;Kwartalnik Hist. Zydow
Lebenswelt-Aesthetics and Philosophy of Experience;Lebenswelt
Moenia-Revista Lucense de Linguistica & Literatura;Moenia
Montenegrin Journal of Sports Science and Medicine;Montenegrin J. Sports Sci. Med.
Nordisk Sygeplejeforskning-Nordic Nursing Research;Nordisk Sygeplejeforskning
Ocean Systems Engineering-An International Journal;Ocean Syst. Eng.
Pasado y Memoria-Revista de Historia Contemporanea;Pasado Mem.
Pertanika Journal of Social Science and Humanities;Pertanika J. Soc. Sci. Humanit.
Pharmacy & Pharmacology-Farmatsiya i Farmakologiya;Pharm. Pharmacol.
Proceedings of the Indian National Science Academy;Proc. Indian Natl. Sci. Acad.
Revista Corpoica-Ciencia y Tecnologia Agropecuaria;Rev. Corpoica-Cienc. Tecnol. Agropecu.
Revista Internacional de Comunicacion y Desarrollo;Rev. Int. Comun. Desarr.
Revista de Direito Sanitario-Journal of Health Law;Rev. Direito Sanit.
Revista de Investigacion sobre Flamenco-La Madruga;Rev. Investig. Flamenco-Madruga
Revista de Investigaciones-Universidad del Quindio;Rev. Investig.
SAE International Journal of Transportation Safety;SAE Int. J. Transp. Saf.
SOJOURN-Journal of Social Issues in Southeast Asia;SOJOURN
Seminars in Cardiothoracic and Vascular Anesthesia;Semin. Cardiothorac. Vasc. Anesth.
Therapeutic Advances in Gastrointestinal Endoscopy;Ther. Adv. Gastrointest. Endosc.
Transforming Government- People Process and Policy;Transform. Gov.-People Process Policy
Turkish Journal of Anaesthesiology and Reanimation;Turk. J. Anaesthesiol. Reanim.
Universitas-Revista de Ciencias Sociales y Humanas;Universitas
Vestnik Drevnei Istorii-Journal of Ancient History;Vestn. Drevnei Istor.
Vestnik Permskogo Universiteta-Juridicheskie Nauki;Vestn. Permsk. Univ.-Jurid. Nauk.
Vestnik Sankt-Peterburgskogo Universiteta-Istoriya;Vestn. St.-Peterbg. Univ.-Istoriya
ZEITSCHRIFT FUR DIE ALTTESTAMENTLICHE WISSENSCHAFT;Z. Alttest. Wiss.
ZEITSCHRIFT FUR FRANZOSISCHE SPRACHE UND LITERATUR;Z. Fran. Sprache Lit.
Advanced Manufacturing-Polymer & Composites Science;Adv. Manuf.-Polym. Compos. Sci.
Agri-The Journal of the Turkish Society of Algology;Agri
Aisthesis-Pratiche Linguaggi e Saperi dell Estetico;Aisthesis
Akroterion-Journal for the Classics in South Africa;Akroterion
Analyses-Revue de Critique et de Theorie Litteraire;Analyses
Anuari de Filologia-Llengues i Literaturas Modernas;Anu. Filol.-Lleng. Lit. Mod.
Catalan Journal of Communication & Cultural Studies;Catal. J. Commun. Cultur. Studies
Commentationes Mathematicae Universitatis Carolinae;Comment. Math. Univ. Carol.
Conservation and Management of Archaeological Sites;Conserv. Manag. Archaeol. Sites
Crescent Journal of Medical and Biological Sciences;Crescent J. Med. Biol. Sci.
Cuadernos de Literatura del Caribe e Hispanoamerica;Cuad. Lit. Caribe Hispanoam.
DAPHNIS-ZEITSCHRIFT FUR MITTLERE DEUTSCHE LITERATUR;Daphnis-Z. Mittl. Dtsch. Lit.
DEGRES-REVUE DE SYNTHESE A ORIENTATION SEMIOLOGIQUE;Degres-Rev. Synth. Orientat. Semiol.
DESIDOC Journal of Library & Information Technology;DESIDOC J. Lib. Inf. Technol.
Degenerative Neurological and Neuromuscular Disease;Degener. Neurol. Neuromuscul. Dis.
Didactica de las Ciencias Experimentales y Sociales;Didact. CIenc. Exp. Soc.
Dress-The Journal of the Costume Society of America;Dress
Early American Studies-An Interdisciplinary Journal;Early Am. Stud.
Egyptian Journal of Chest Diseases and Tuberculosis;Egypt. J. Chest Dis. Tuberc.
Electronic Journal of Graph Theory and Applications;Electron. J. Graph Theory Appl.
Fudan Journal of the Humanities and Social Sciences;Fudan J. Hum. Soc. Sci.
Gospodarka Narodowa-The Polish Journal of Economics;Gospod. Narod.-Pol. J. Econ.
Gosudarstvo Religiya Tserkov v Rossii i za Rubezhom;Gos. Relig. Tserkov Ross. Rubezhom
IC-Revista Cientifica de Informacion y Comunicacion;IC-Rev. Cient. Inf. Comun.
INTERNATIONAL JOURNAL OF AFRICAN HISTORICAL STUDIES;Int. J. Afr. Hist. Stud.
Informationen aus Orthodontie und Kieferorthopaedie;Inf. Orthod. Kieferorthop.
Interdisciplinary Journal of Problem-Based Learning;Interdiscip. J. Probl.-Based Learn.
International Journal for Ion Mobility Spectrometry;Int. J. Ion Mobil. Spectrom.
International Journal of Buddhist Thought & Culture;Int. J. Buddh. Thought Cult.
International Journal of Child Health and Nutrition;Int. J. Child Health Nutr.
International Journal of Data Science and Analytics;Int. J, Data Sci. Anal.
International Journal of Discrimination and the Law;Int. J. Discrim. Law
International Journal of Grid and Utility Computing;Int. J. Grid Util. Comput.
International Journal of Health and Allied Sciences;Int. J. Health Allied Sci.
International Journal of Therapy and Rehabilitation;Int. J. Ther. Rehabil.
Istoriya-Elektronnyi Nauchno-Obrazovatelnyi Zhurnal;Istoriya
JOURNAL OF RELIGION AND SPIRITUALITY IN SOCIAL WORK;J. Relig. Spiritual. Soc. Work
Journal of Adventure Education and Outdoor Learning;J. Adventure Educ. Outdoor Learn.
Journal of Asian Security and International Affairs;J. Asian Secur. Int. Aff.
Journal of Bronchology & Interventional Pulmonology;J. Bronchol. Intern. Pulmonol.
Journal of Child and Adolescent Psychiatric Nursing;J. Child Adolesc. Psychiatry Nurs.
Journal of Clinical and Translational Endocrinology;J. Clin. Transl. ENdocrinol.
Journal of Co-operative Organization and Management;J. Co-Op. Organ. Manag.
Journal of Computer Virology and Hacking Techniques;J. Comput. Virol. Hacking Tech.
Journal of Dynamical Systems and Geometric Theories;J. Dyn. Syst. Geom. Theor.
Journal of Global Operations and Strategic Sourcing;J. Glob. Oper. Strateg. Sourc.
Journal of Human Behavior in the Social Environment;J. Hum. Behav. Soc. Environ.
Journal of Indian Council of Philosophical Research;J. Indian Counc. Philos. Res.
Journal of International Humanitarian Legal Studies;J. Int. Humanit. Legal Studies
Journal of Islamic Accounting and Business Research;J. Islamic Account. Bus. Res.
Journal of Science and Technology Policy Management;J. Sci. Technol. Policy Manag.
Journal of Technology and Chinese Language Teaching;J. Technol. Chin. Lang. Teach.
Journal of Theoretical and Philosophical Psychology;J. Theor. Philos. Psychol.
Journal of the Operations Research Society of China;J. Oper. Res. Soc. China
Korean Journal of International and Comparative Law;Korean J. Int. Comp. Law
Lares-Quadrimestrale di Studi Demoetnoantropologici;Lares
Logos-Revista de Linguistica Filosofia y Literatura;Logos-Rev. Linguist. Filos. Lit.
MERKUR-DEUTSCHE ZEITSCHRIFT FUR EUROPAISCHES DENKEN;Merkur-Deut. Z. Eur. Denk.
MIDWEST QUARTERLY-A JOURNAL OF CONTEMPORARY THOUGHT;Midwest Q.-J. Contemp. Thought
NORA-Nordic Journal of Feminist and Gender Research;NORA
Nanoscience and Technology-An International Journal;Nanosci. Technol.
Noveishaya Istoriya Rossii-Modern History of Russia;Noveishaya Istor. Ross.
Optoelectronics Instrumentation and Data Processing;Optoelectron. Instrum. Data Proc.
Philament-An Online Journal of the Arts and Culture;Philament
Profile-Issues in Teachers Professional Development;Profile-Iss. Teach. Prof. Dev.
REVUE ROUMAINE DE MATHEMATIQUES PURES ET APPLIQUEES;Rev. Roum. Math. Pures Appl.
RUSSELL-THE JOURNAL OF THE BERTRAND RUSSELL STUDIES;Russell-J. Bertrand Russell Stud.
Regenerative Engineering and Translational Medicine;Regen. Eng. Transl. Med.
Research and Practice in Thrombosis and Haemostasis;Res. Pract. Thromb. Haemost.
Research in Comparative and International Education;Res. Comp. Int. Educ.
Research in Educational Administration & Leadership;Res. Educ. Admin. Lead.
Revista Academica da Faculdade de Direito do Recife;Rev. Acad. Fac. Dir. Rec.
Revista de Estudios en Seguridad Internacional-RESI;Rev. Estud. Segur. Int.
Revista de Filologia de la Universidad de la Laguna;Rev. Filol. Univ. Laguna
Revista de Gestao Ambiental e Sustentabilidade-GeAS;Rev. Gest. Ambient. Sustentabilidade-GeAS
Revista de Investigaciones Politicas y Sociologicas;Rev. Investig. Polit. Sociol.
SYMPOSIUM-A QUARTERLY JOURNAL IN MODERN LITERATURES;Symp.-Q. J. Mod. Lit.
Southern African Journal of Gynaecological Oncology;South. Afr. J. Gynaecol. Oncol.
Studies in Psychology-Psikoloji Calismalari Dergisi;Stud. Psychol.
TWMS Journal of Applied and Engineering Mathematics;TWMS J. Appl. Eng. Math.
Techniques in Vascular and Interventional Radiology;Tech. Vasc. Interv. Radiol.
Transactions on Electrical and Electronic Materials;Trans. Electr. Electron. Mater.
Turk Pediatri Arsivi-Turkish Archives of Pediatrics;Turk Pediatr. Ars.
Zagreb International Review of Economics & Business;Zagreb Int. Rev. Econ. Bus.
Zibaldone-Estudios Italianos de La Torre del Virrey;Zibaldone
Acta Universitatis Sapientiae-Film and Media Studies;Acta Univ. Sapientiae-Film Media Stud.
African Journal of International and Comparative Law;Afr. J. Int. Comp. Law
Apeiron-A Journal for Ancient Philosophy and Science;Apeiron-J. Anc. Philos. Sci.
Australasian Accounting Business and Finance Journal;Australas. Account. Bus. Financ. J.
Automatic Documentation and Mathematical Linguistics;Autom. Doc. Math. Linguist.
BULGARIAN HISTORICAL REVIEW-REVUE BULGARE D HISTOIRE;Bulgarian Hist. Rev.-Rev. Bulgare Hist.
Clinica e Investigacion en Ginecologia y Obstetricia;Clin. Investig. Ginecol. Obstet.
Clinical and Experimental Reproductive Medicine-CERM;Clin. Exp. Reprod. Med.-CERM
Communications in Applied and Industrial Mathematics;Commun. Appl. Ind. Math.
Cross-Currents-East Asian History and Culture Review;Cross-Curr.-East Asian Hist. Cult. Rev.
Cuadernos de Musica Artes Visuales y Artes Escenicas;Cuad. Music Artes Escen.
Egyptian Journal of Pediatric Allergy and Immunology;Egypt. J. Pediatr. Allergy Immunol.
Estudios de Linguistica-Universidad de Alicante-ELUA;Estud. Linguist.-Univ. Alicant.-ELUA
Estudios del Desarrollo Social-Cuba y America Latina;Estud. Desarro. Soc.
Forensic Science International-Digital Investigation;Forens. Sci. Int.-Digit. Investig.
Frantsuzskii Ezhegodnik-Annuaire d Etudes Francaises;Fr. Ezhegodnik
Health Services Research and Managerial Epidemiology;Health Serv. Res. Manag. Epidemiol.
Hormone Molecular Biology and Clinical Investigation;Horm. Mol. Biol. Clin. Investig.
Information Technologies & International Development;Inf. Technol. Int. Dev.
International Journal for the Study of New Religions;Int. J. Study New Relig.
International Journal of African Renaissance Studies;Int. J. Afr. Renaiss. Stud.
International Journal of Applied Geospatial Research;Int. J. Appl. Geospat. Res.
International Journal of Applied Pattern Recognition;Int. J. Appl. Pattern Recognit.
International Journal of Athletic Therapy & Training;Int. J. Athl. Ther. Train.
International Journal of Cyber Warfare and Terrorism;Int. J. Cyber Warf. Terror.
International Journal of Digital Crime and Forensics;Int. J. Digit. Crime Forensics
International Journal of Engineering and Geosciences;Int. J. Eng. Geosci.
International Journal of Gender and Entrepreneurship;Int. J. Gend. Entrep.
International Journal of Human Rights in Health Care;Int. J. Hum. Rights Health Care
International Journal of Knowledge-Based Development;Int. J. Knowl.-Based Dev.
International Journal of Mobile and Blended Learning;Int. J. Mob. Blended Learn.
International Journal of Sociology and Social Policy;Int. J. Sociol. Soc. Policy
International Journal of Swarm Intelligence Research;Int. J. Swarm Intell. Res.
International Journal of Workplace Health Management;Int. J. Workplace Health Manag.
Iranian Journal of Materials Science and Engineering;Iran. J. Mater. Sci. Eng.
Iranian Journal of Pediatric Hematology and Oncology;Iran. J. Pediatr. Hematol. Oncol.
